antecedent,consequent,ant_name,coq_name,support,confidence,lift,iteration
[24961 27842],[47762],"['Organic Garlic', 'Organic Whole Milk']",['Organic Avocado'],1452,0.1664755789956432,30.560921771674867,110
[27842 47762],[21900],"['Organic Whole Milk', 'Organic Avocado']",['Organic Baby Spinach'],2928,0.21573828470380194,28.98661496059298,110
[12392],[27842],['Plain Goat Milk Yogurt'],['Organic Whole Milk'],234,0.047282279248332997,11.196770698892776,110
[27518 27842 31952],[47205],"['Organic Lacinato (Dinosaur) Kale', 'Organic Whole Milk', 'Organic Banana Puffs']",['Organic Hass Avocado'],1,0.3333333333333333,51.037615203635205,110
[22932 24961 27963],[21900],"['Organic Yellow Onion', 'Organic Garlic', 'Organic Raspberries']",['Organic Baby Spinach'],513,0.2727272727272727,36.643660417769,110
[24218],[21134],['Organic Red Grapes'],['Organic Strawberries'],2662,0.27775459098497496,34.08634230907337,110
[27101],[21134],['Fresh Cauliflower'],['Organic Strawberries'],11473,0.15454974068835456,18.966510494750924,110
[24218 27101 49379],[21134],"['Organic Red Grapes', 'Fresh Cauliflower', 'Organic Bunch Beets']",['Organic Strawberries'],10,0.35714285714285715,43.82895576502082,110
[27101 49379],[21134],"['Fresh Cauliflower', 'Organic Bunch Beets']",['Organic Strawberries'],326,0.21293272370999347,26.131332999549972,110
[41784],[48675],['Bartlett Pears'],['Organic Garnet Sweet Potato (Yam)'],860,0.023484434735117424,14.57102000948535,110
[41784 43765],[13173],"['Bartlett Pears', 'Organic Bell Pepper']",['Bag of Organic Bananas'],55,0.1724137931034483,14.764338857082485,110
[13173 22032 41784],[47762],"['Bag of Organic Bananas', 'Organic Whole String Cheese', 'Bartlett Pears']",['Organic Avocado'],32,0.1839080459770115,33.76110442260197,110
[ 8667 27518],[26206],"['Diced Tomatoes', 'Organic Lacinato (Dinosaur) Kale']",['Limes'],76,0.17194570135746606,39.649869769892874,110
[19054 32997],[26206],"['Organic Large Extra Fancy Fuji Apple', 'Pure Irish Butter']",['Limes'],105,0.09316770186335403,21.484033718076965,110
[17197 47622],[21900],"['Wild Blueberry Preserves', 'Large Lemon']",['Organic Baby Spinach'],29,0.1657142857142857,22.26538604432059,110
[24961 36637],[45004],"['Organic Garlic', 'Sprouted Grain Low Sodium Bread']",['Organic Zucchini'],23,0.1270718232044199,39.27773423905546,110
[24181],[47205],['Red Peppers'],['Organic Hass Avocado'],6637,0.11406719945003008,17.465153498660833,110
[ 8515 19054],[47622],"['Organic Red Onion', 'Organic Large Extra Fancy Fuji Apple']",['Large Lemon'],375,0.12698950220115138,26.709484525523482,110
[5448],[47762],['Small Hass Avocado'],['Organic Avocado'],157,0.0030120481927710845,0.5529397749936693,110
[17945 21134],[21900],"['Frozen Organic Wild Blueberries', 'Organic Strawberries']",['Organic Baby Spinach'],1294,0.2648383135489153,35.58369916677063,110
[23895],[21900],['Organic Gluten Free Fusilli'],['Organic Baby Spinach'],315,0.14093959731543623,18.93665672596116,110
[19054 40703],[21134],"['Organic Large Extra Fancy Fuji Apple', 'Organic Grape Tomatoes']",['Organic Strawberries'],1321,0.2871114975005434,35.234631946024564,110
[15869 21900],[21134],"['Celery Hearts', 'Organic Baby Spinach']",['Organic Strawberries'],359,0.22635561160151324,27.778604246531483,110
[22932 24827],[21134],"['Organic Yellow Onion', 'Organic Romaine']",['Organic Strawberries'],387,0.1967463141840366,24.14491940364848,110
[22932 41857],[21134],"['Organic Yellow Onion', 'Sea Salt Baked Potato Chips']",['Organic Strawberries'],33,0.24444444444444444,29.998485279169806,110
[21134 21900],[13173],"['Organic Strawberries', 'Organic Baby Spinach']",['Bag of Organic Bananas'],11554,0.2904985794383124,24.87631289310437,110
[39981],[44629],['Organic Dill'],['Sparkling Water Grapefruit'],378,0.02279167922821827,9.726723651171833,110
[24619],[21900],['Green Cabbage'],['Organic Baby Spinach'],495,0.09387445476958088,12.612980022425702,110
[16756 26206],[24849],"['Organic Carrot Bunch', 'Limes']",['Banana'],687,0.18915198237885464,13.020696373800083,110
[21900 45004],[13173],"['Organic Baby Spinach', 'Organic Zucchini']",['Bag of Organic Bananas'],5638,0.2638895389655979,22.59769652993869,110
[21134 37062 40703],[13173 21900],"['Organic Strawberries', 'Serrano Chile Peppers', 'Organic Grape Tomatoes']","['Bag of Organic Bananas', 'Organic Baby Spinach']",1,0.017857142857142856,11.47948234380431,110
[10746 17791],[24849],"['Organic Red Bell Pepper', 'Carrots']",['Banana'],767,0.2043153969099627,14.064503655735809,110
[24961 25253],[21900],"['Organic Garlic', 'Cultured Low Fat Buttermilk']",['Organic Baby Spinach'],99,0.15714285714285714,21.113728145476422,110
[21134 47762 49231],[24849],"['Organic Strawberries', 'Organic Avocado', 'Organic Half & Half']",['Banana'],351,0.33847637415621984,23.299772184071884,110
[12611],[21134],['Yellow Grape Tomatoes'],['Organic Strawberries'],1485,0.1879033278501835,23.05969860444851,110
[21134 47622],[47762],"['Organic Strawberries', 'Large Lemon']",['Organic Avocado'],3575,0.20638494400184737,37.88732357348956,110
[12842],[47205],['Chopped Walnuts'],['Organic Hass Avocado'],1130,0.10791710438353548,16.523494942252253,110
[47668],[24961],['Uncured Hickory Smoked Sunday Bacon'],['Organic Garlic'],1337,0.06186950485886164,18.364444451177476,110
[24961 47762 48675],[21900],"['Organic Garlic', 'Organic Avocado', 'Organic Garnet Sweet Potato (Yam)']",['Organic Baby Spinach'],359,0.33964049195837276,45.63412645530425,110
[44356],[26206],['Organic Small Bunch Celery'],['Limes'],7077,0.10007919223916056,23.077790881839277,110
[39300],[21134],['Organic Sea Salt Potato Chips'],['Organic Strawberries'],565,0.14498332050295099,17.79250911477109,110
[21900 26494],[47762],"['Organic Baby Spinach', 'Romaine Lettuce']",['Organic Avocado'],269,0.26926926926926925,49.43137680193656,110
[21900 24961 27101],[13173],"['Organic Baby Spinach', 'Organic Garlic', 'Fresh Cauliflower']",['Bag of Organic Bananas'],615,0.2958152958152958,25.33160014584571,110
[27518 47762],[21900],"['Organic Lacinato (Dinosaur) Kale', 'Organic Avocado']",['Organic Baby Spinach'],1332,0.26102292768959434,35.071063586201014,110
[32575 33117 47622],[21900],"['Organic Fresh Squeezed Orange Juice', 'Organic Egg Whites', 'Large Lemon']",['Organic Baby Spinach'],4,0.5714285714285714,76.7771932562779,110
[32575],[33117],['Organic Fresh Squeezed Orange Juice'],['Organic Egg Whites'],68,0.011842563566701497,19.793659808936248,110
[17792 35137],[13173],"['Organic Green Leaf Lettuce', 'Organic Whole Cashews']",['Bag of Organic Bananas'],31,0.2743362831858407,23.492284305340096,110
[14849 21134],[13173],"['All Natural Marinara Sauce', 'Organic Strawberries']",['Bag of Organic Bananas'],376,0.3066884176182708,26.262699983299743,110
[22932 23731],[31714],"['Organic Yellow Onion', 'Sour Cream']",['Organic Cilantro'],119,0.12357217030114226,57.20876558609695,110
[21134 48675],[21900],"['Organic Strawberries', 'Organic Garnet Sweet Potato (Yam)']",['Organic Baby Spinach'],2213,0.2609054468285782,35.05527884735324,110
[47205 47762],[17791],"['Organic Hass Avocado', 'Organic Avocado']",['Carrots'],46,0.048884165781083955,21.97464921340437,110
[24888 36721],[21900],"['Organic Chocolate 1% Milk with DHA Omega-3', 'Organic Sea Salt Roasted Seaweed Snacks']",['Organic Baby Spinach'],5,0.14285714285714285,19.194298314069474,110
[36721],[45004],['Organic Sea Salt Roasted Seaweed Snacks'],['Organic Zucchini'],591,0.05528531337698784,17.088618006613256,110
[27842 45004],[24961],"['Organic Whole Milk', 'Organic Zucchini']",['Organic Garlic'],865,0.11229391146306633,33.331692309051185,110
[13626 43765],[45004],"['Organic Snipped Green Beans', 'Organic Bell Pepper']",['Organic Zucchini'],118,0.1673758865248227,51.73566746085393,110
[27842],[47622],['Organic Whole Milk'],['Large Lemon'],10199,0.07141506725578203,15.020608795962621,110
[43765],[27842],['Organic Bell Pepper'],['Organic Whole Milk'],1733,0.07122600797336731,16.866811239930218,110
[12338],[13173],['Hass Avocados'],['Bag of Organic Bananas'],11732,0.22347943692020497,19.1372515788234,110
[ 2227  5874 10746],[22932],"['Organic Frozen Mango Chunks', 'Organic Lemon', 'Organic Red Bell Pepper']",['Organic Yellow Onion'],21,0.23595505617977527,67.78848292653313,110
[2227 2449 5874],[21900 22932 47205],"['Organic Frozen Mango Chunks', 'Taco Seasoning', 'Organic Lemon']","['Organic Baby Spinach', 'Organic Yellow Onion', 'Organic Hass Avocado']",1,0.2,1430.2857263692113,110
[2449],[47205],['Taco Seasoning'],['Organic Hass Avocado'],1337,0.14227945088858146,21.7848115975078,110
[2449],[2227],['Taco Seasoning'],['Organic Frozen Mango Chunks'],73,0.007768436735128233,24.01916121773593,110
[47668],[22932],['Uncured Hickory Smoked Sunday Bacon'],['Organic Yellow Onion'],1362,0.06302637667746414,18.10710280379122,110
[21935],[45004],['Green Bell Pepper'],['Organic Zucchini'],5859,0.10100853374709076,31.22160557980331,110
[8274],[40703],['Apple Honeycrisp Organic'],['Organic Grape Tomatoes'],5072,0.058117150976258136,22.31510807788639,110
[12453 34123 47762],[45004],"['Organic Sunday Bacon', 'Organic Italian Parsley Bunch', 'Organic Avocado']",['Organic Zucchini'],9,0.15,46.36480367784155,110
[34123 47762 48675],[45004],"['Organic Italian Parsley Bunch', 'Organic Avocado', 'Organic Garnet Sweet Potato (Yam)']",['Organic Zucchini'],90,0.215311004784689,66.55234977680605,110
[12453 34123],[47762],"['Organic Sunday Bacon', 'Organic Italian Parsley Bunch']",['Organic Avocado'],60,0.09900990099009901,18.175842108702792,110
[27692 28286],[47205],"['Natural Chicken & Sage Breakfast Sausage', 'Organic Shredded Carrots']",['Organic Hass Avocado'],27,0.15254237288135594,23.356196788104246,110
[22960 36721 47762],[40703],"['Organic Roasted Turkey Breast', 'Organic Sea Salt Roasted Seaweed Snacks', 'Organic Avocado']",['Organic Grape Tomatoes'],3,0.16666666666666666,63.994614621888175,110
[17221 42753],[8274],"['Oats & Honey Gluten Free Granola', 'Cranberry Walnut Bread']",['Apple Honeycrisp Organic'],1,1.0,387.5138188651572,110
[17221 41784 45004],[47762],"['Oats & Honey Gluten Free Granola', 'Bartlett Pears', 'Organic Zucchini']",['Organic Avocado'],1,0.25,45.89400132447455,110
[22932 25135],[13173],"['Organic Yellow Onion', 'Organic Plain Greek Whole Milk Yogurt']",['Bag of Organic Bananas'],387,0.38738738738738737,33.17320820681416,110
[25135],[13173],['Organic Plain Greek Whole Milk Yogurt'],['Bag of Organic Bananas'],3486,0.2888152444076222,24.732163586046344,110
[17791 27101 47205],[21900 24849],"['Carrots', 'Fresh Cauliflower', 'Organic Hass Avocado']","['Organic Baby Spinach', 'Banana']",56,0.05779153766769866,36.60376698730019,110
[21134 21900 33211],[47205],"['Organic Strawberries', 'Organic Baby Spinach', 'Dark Chocolate Chip Chococonut Chewy Granola Bars']",['Organic Hass Avocado'],27,0.47368421052631576,72.5271373946395,110
[16756 27518],[21134],"['Organic Carrot Bunch', 'Organic Lacinato (Dinosaur) Kale']",['Organic Strawberries'],341,0.15577889447236182,19.117353569868378,110
[ 2227 10746 27153],[21134],"['Organic Frozen Mango Chunks', 'Organic Red Bell Pepper', 'Organic Black Beans']",['Organic Strawberries'],18,0.2857142857142857,35.06316461201666,110
[10746 38541],[24849],"['Organic Red Bell Pepper', 'Organic Whole Milk Strawberry Beet Berry Yogurt Pouch']",['Banana'],50,0.28735632183908044,19.7808099640457,110
[2227],[27153],['Organic Frozen Mango Chunks'],['Organic Black Beans'],524,0.04790638142256354,40.9366801780354,110
[ 2227 24849 27153],[21134],"['Organic Frozen Mango Chunks', 'Banana', 'Organic Black Beans']",['Organic Strawberries'],17,0.21794871794871795,26.746901210448605,110
[10746 12611],[21134],"['Organic Red Bell Pepper', 'Yellow Grape Tomatoes']",['Organic Strawberries'],107,0.2565947242206235,31.48958068872959,110
[21134 48675],[13173],"['Organic Strawberries', 'Organic Garnet Sweet Potato (Yam)']",['Bag of Organic Bananas'],2804,0.3305824098090073,28.308818167944338,110
[1193 5874],[21134],"['Natural Artisan Water', 'Organic Lemon']",['Organic Strawberries'],124,0.22103386809269163,27.12551415617688,110
[28286],[45004],['Organic Shredded Carrots'],['Organic Zucchini'],2060,0.09790409201083598,30.262026702264976,110
[17791 34966 45004],[21900],"['Carrots', 'Red Vine Tomato', 'Organic Zucchini']",['Organic Baby Spinach'],151,0.2849056603773585,38.279949656549874,110
[13173 47762 48596],[21900],"['Bag of Organic Bananas', 'Organic Avocado', 'Organic Cinnamon Apple Chips']",['Organic Baby Spinach'],9,0.2903225806451613,39.00776754149603,110
[48596],[23798],['Organic Cinnamon Apple Chips'],['Fusilli No. 34'],8,0.0030245746691871457,14.56684866735332,110
[16756 21292],[24849],"['Organic Carrot Bunch', 'Organic Spaghetti Squash']",['Banana'],66,0.176,12.115350486778711,110
[21134 46663 47205],[24961],"['Organic Strawberries', 'Organic Ginger Root', 'Organic Hass Avocado']",['Organic Garlic'],492,0.28637951105937137,85.00473108363514,110
[10746 21134 24961],[47205],"['Organic Red Bell Pepper', 'Organic Strawberries', 'Organic Garlic']",['Organic Hass Avocado'],458,0.340014847809948,52.06064089814014,110
[21134 47205 47622],[26206],"['Organic Strawberries', 'Organic Hass Avocado', 'Large Lemon']",['Limes'],676,0.2303236797274276,53.11155692766893,110
[42582],[21935],['Organic Extra Firm Tofu'],['Green Bell Pepper'],1472,0.04856483008907951,28.31513036211653,110
[21134 25135 34240],[13173],"['Organic Strawberries', 'Organic Plain Greek Whole Milk Yogurt', 'Organic Baby Broccoli']",['Bag of Organic Bananas'],27,0.38028169014084506,32.56472485942419,110
[ 9836 21134 34240],[13173],"['Organic Broccoli', 'Organic Strawberries', 'Organic Baby Broccoli']",['Bag of Organic Bananas'],28,0.34146341463414637,29.240593053538973,110
[13173 15258 46688],[24961],"['Bag of Organic Bananas', 'Organic Rosemary', 'Multigrain Tortilla Chips']",['Organic Garlic'],1,0.3333333333333333,98.94182113935308,110
[38647 47762],[24961],"['Organic Red Lentils', 'Organic Avocado']",['Organic Garlic'],177,0.19471947194719472,57.79769749724586,110
[10746 39272 47762],[27963],"['Organic Red Bell Pepper', 'Organic Blueberries', 'Organic Avocado']",['Organic Raspberries'],105,0.17826825127334464,42.27732155878823,110
[21134 44356 45004],[13173],"['Organic Strawberries', 'Organic Small Bunch Celery', 'Organic Zucchini']",['Bag of Organic Bananas'],483,0.3684210526315789,31.549060926186787,110
[ 8274 21134],[13173],"['Apple Honeycrisp Organic', 'Organic Strawberries']",['Bag of Organic Bananas'],5711,0.34923255671742187,29.905889282347513,110
[27963 46663 47622],[47205],"['Organic Raspberries', 'Organic Ginger Root', 'Large Lemon']",['Organic Hass Avocado'],76,0.20052770448548812,30.70336745759585,110
[21292],[45004],['Organic Spaghetti Squash'],['Organic Zucchini'],2292,0.16345742404792468,50.524475837784834,110
[27680],[45004],['Black Beans No Salt Added'],['Organic Zucchini'],502,0.08456873315363882,26.14008473301489,110
[21134 27680 45004],[24961],"['Organic Strawberries', 'Black Beans No Salt Added', 'Organic Zucchini']",['Organic Garlic'],14,0.15730337078651685,46.69164593093067,110
[35129],[24849],['Cheese Square Crackers'],['Banana'],851,0.2217878550951264,15.267259080615602,110
[5762],[23233],['Organic SprouTofu Teriyaki Tofu Cutlets'],['Chopped Spinach'],23,0.005955463490419472,22.57183134165932,110
[25253 32296],[24961],"['Cultured Low Fat Buttermilk', 'Dijon Mustard']",['Organic Garlic'],5,0.23809523809523808,70.67272938525221,110
[34123 39272],[27963],"['Organic Italian Parsley Bunch', 'Organic Blueberries']",['Organic Raspberries'],530,0.19051042415528396,45.18062192669515,110
[34123],[39272],['Organic Italian Parsley Bunch'],['Organic Blueberries'],2782,0.044144015486901195,14.214681498078123,110
[31714 48675],[24961],"['Organic Cilantro', 'Organic Garnet Sweet Potato (Yam)']",['Organic Garlic'],789,0.22517123287671234,66.83655554704588,110
[ 9836 25135 30388],[21134],"['Organic Broccoli', 'Organic Plain Greek Whole Milk Yogurt', 'Organic Cucumber']",['Organic Strawberries'],26,0.36619718309859156,44.94011239004952,110
[ 9836 25135 49379],[21900],"['Organic Broccoli', 'Organic Plain Greek Whole Milk Yogurt', 'Organic Bunch Beets']",['Organic Baby Spinach'],8,0.5,67.18004409924316,110
[34123],[45004],['Organic Italian Parsley Bunch'],['Organic Zucchini'],6722,0.10666285841227527,32.96934993335036,110
[46650],[47205],['Organic Grade A Large Brown Eggs'],['Organic Hass Avocado'],1743,0.10514568377872957,16.099154847065723,110
[20428],[46663],['Organic Ranch Dressing'],['Organic Ginger Root'],51,0.020589422688736373,12.872330912655386,110
[38380 46663],[45004],"['Organic White Onions', 'Organic Ginger Root']",['Organic Zucchini'],200,0.1375515818431912,42.517013918240764,110
[19054 22032 31714],[47762],"['Organic Large Extra Fancy Fuji Apple', 'Organic Whole String Cheese', 'Organic Cilantro']",['Organic Avocado'],26,0.174496644295302,32.033396897619824,110
[3950],[26206],['Organic Broccoli Crowns'],['Limes'],1392,0.07270827892400104,16.76618704492266,110
[13173 24849],[21134],"['Bag of Organic Bananas', 'Banana']",['Organic Strawberries'],215,0.17857142857142858,21.91447788251041,110
[35936],[27963],['Organic Jalapeno Pepper'],['Organic Raspberries'],1674,0.0792913982569155,18.804402449729952,110
[27101 27963 35936],[24961],"['Fresh Cauliflower', 'Organic Raspberries', 'Organic Jalapeno Pepper']",['Organic Garlic'],53,0.29775280898876405,88.38061551211877,110
[24961 27963],[30388],"['Organic Garlic', 'Organic Raspberries']",['Organic Cucumber'],849,0.1095483870967742,43.58365408334614,110
[ 5874 20667],[13173],"['Organic Lemon', 'Organic Lentil Vegetable Soup']",['Bag of Organic Bananas'],62,0.38509316770186336,32.976746913086096,110
[20667],[22932],['Organic Lentil Vegetable Soup'],['Organic Yellow Onion'],202,0.05027376804380289,14.443354263590187,110
[20667],[13173],['Organic Lentil Vegetable Soup'],['Bag of Organic Bananas'],778,0.19362867098058736,16.58103600266277,110
[27101 27963],[24961],"['Fresh Cauliflower', 'Organic Raspberries']",['Organic Garlic'],881,0.12855683642200497,38.15894254652126,110
[46663],[5874],['Organic Ginger Root'],['Organic Lemon'],5893,0.1089399933449181,40.374934878204954,110
[13867 27963],[24849],"['Lightly Salted Baked Snap Pea Crisps', 'Organic Raspberries']",['Banana'],528,0.2220353238015139,15.284294138072386,110
[13173 47622],[21900],"['Bag of Organic Bananas', 'Large Lemon']",['Organic Baby Spinach'],4252,0.20777951524628616,27.917273994329744,110
[22032 22932 31340],[21900],"['Organic Whole String Cheese', 'Organic Yellow Onion', 'Shredded Mild Cheddar Cheese']",['Organic Baby Spinach'],45,0.2542372881355932,34.159344457242284,110
[47622 48771],[45004],"['Large Lemon', 'Organic Red Cabbage']",['Organic Zucchini'],225,0.14469453376205788,44.724891007564196,110
[26206 45004 48771],[24961],"['Limes', 'Organic Zucchini', 'Organic Red Cabbage']",['Organic Garlic'],76,0.247557003257329,73.48122221424268,110
[24961 45004],[47205],"['Organic Garlic', 'Organic Zucchini']",['Organic Hass Avocado'],2378,0.21411849450747344,32.78429199196232,110
[22971],[45004],['Chocolate Peanut Butter Meal Bar'],['Organic Zucchini'],20,0.04405286343612335,13.616682431084156,110
[17791 27842 45004],[21134],"['Carrots', 'Organic Whole Milk', 'Organic Zucchini']",['Organic Strawberries'],136,0.2390158172231986,29.332278304604444,110
[12611 13173],[21900],"['Yellow Grape Tomatoes', 'Bag of Organic Bananas']",['Organic Baby Spinach'],221,0.20928030303030304,28.11891997335746,110
[15452 21900 24961],[21134],"['Organic Extra Virgin Oil Olive', 'Organic Baby Spinach', 'Organic Garlic']",['Organic Strawberries'],13,0.37142857142857144,45.582113995621654,110
[15452],[21900],['Organic Extra Virgin Oil Olive'],['Organic Baby Spinach'],299,0.15396498455200824,20.68674890388641,110
[48771],[21134],['Organic Red Cabbage'],['Organic Strawberries'],2259,0.14439117929050815,17.719840907952044,110
[27842 31714 48675],[47762],"['Organic Whole Milk', 'Organic Cilantro', 'Organic Garnet Sweet Potato (Yam)']",['Organic Avocado'],75,0.2516778523489933,46.202014756182436,110
[31714 48675],[21134],"['Organic Cilantro', 'Organic Garnet Sweet Potato (Yam)']",['Organic Strawberries'],569,0.16238584474885845,19.928165617817115,110
[34240],[46663],['Organic Baby Broccoli'],['Organic Ginger Root'],1745,0.05265063512657273,32.91672662980897,110
[24961 47205],[13173],"['Organic Garlic', 'Organic Hass Avocado']",['Bag of Organic Bananas'],6115,0.3331698812248011,28.53039153558595,110
[17791 47205 47622],[24849],"['Carrots', 'Organic Hass Avocado', 'Large Lemon']",['Banana'],246,0.2586750788643533,17.80647296952707,110
[17791 47205],[24849],"['Carrots', 'Organic Hass Avocado']",['Banana'],1682,0.17067478437341452,11.748777454200564,110
[14126],[39981],['Organic Chicken Bone Broth'],['Organic Dill'],131,0.014874531622572953,30.33122469967722,110
[14126],[22932],['Organic Chicken Bone Broth'],['Organic Yellow Onion'],1135,0.12887475871465878,37.024950947156455,110
[21900 27842 39272],[13173 21134],"['Organic Baby Spinach', 'Organic Whole Milk', 'Organic Blueberries']","['Bag of Organic Bananas', 'Organic Strawberries']",136,0.11065907241659886,57.84042069671158,110
[29591 45004],[13173],"['YoKids Strawberry Banana/Strawberry Yogurt', 'Organic Zucchini']",['Bag of Organic Bananas'],155,0.34598214285714285,29.62754605472579,110
[26206 27842 27963],[13173],"['Limes', 'Organic Whole Milk', 'Organic Raspberries']",['Bag of Organic Bananas'],302,0.3378076062639821,28.927534610811726,110
[26206 27842 30388],[27963 47622],"['Limes', 'Organic Whole Milk', 'Organic Cucumber']","['Organic Raspberries', 'Large Lemon']",26,0.04180064308681672,170.1155691240941,110
[31714 34966],[24849],"['Organic Cilantro', 'Red Vine Tomato']",['Banana'],807,0.2598197037990985,17.885265766460847,110
[ 8515 14989 21134],[13173 26206],"['Organic Red Onion', 'Green Beans', 'Organic Strawberries']","['Bag of Organic Bananas', 'Limes']",18,0.07929515418502203,122.94004605829568,110
[ 8274  8515 14989],[13173 26206],"['Apple Honeycrisp Organic', 'Organic Red Onion', 'Green Beans']","['Bag of Organic Bananas', 'Limes']",6,0.06666666666666667,103.36070538975228,110
[ 8274  8515 21134],[13173],"['Apple Honeycrisp Organic', 'Organic Red Onion', 'Organic Strawberries']",['Bag of Organic Bananas'],358,0.43132530120481927,36.9357508468025,110
[41899],[35137],['Pure Mint Clarifying Body Wash'],['Organic Whole Cashews'],1,0.029411764705882353,74.83295126657343,110
[27518 29503],[13173],"['Organic Lacinato (Dinosaur) Kale', 'Pita Bread']",['Bag of Organic Bananas'],21,0.3888888888888889,33.301786533197166,110
[ 7945 12453],[27842],"['Organic Unsalted Butter', 'Organic Sunday Bacon']",['Organic Whole Milk'],47,0.146875,34.78101569009824,110
[27518],[27842],['Organic Lacinato (Dinosaur) Kale'],['Organic Whole Milk'],2701,0.060252520745962344,14.268213579120246,110
[27518],[41947],['Organic Lacinato (Dinosaur) Kale'],['Organic Tomato Cluster'],2025,0.04517265994467743,22.860505109775993,110
[12453],[27842],['Organic Sunday Bacon'],['Organic Whole Milk'],1058,0.08193928128872367,19.40378844690023,110
[24849 27842 30388],[21900],"['Banana', 'Organic Whole Milk', 'Organic Cucumber']",['Organic Baby Spinach'],326,0.24696969696969698,33.18287026720193,110
[22932 24486 41947],[24849],"['Organic Yellow Onion', 'Organic Whole Strawberries', 'Organic Tomato Cluster']",['Banana'],28,0.14213197969543148,9.783970166987885,110
[28201 31714],[21134],"['Organic Fuji Apple', 'Organic Cilantro']",['Organic Strawberries'],304,0.1450381679389313,17.799240051138227,110
[40703],[47205],['Organic Grape Tomatoes'],['Organic Hass Avocado'],13844,0.15717886418856014,24.06610316580051,110
[21900 27963],[21134],"['Organic Baby Spinach', 'Organic Raspberries']",['Organic Strawberries'],5547,0.29492769034453425,36.19384354317298,110
[27963],[21900],['Organic Raspberries'],['Organic Baby Spinach'],18808,0.13189063343688423,17.72083714113399,110
[21134 31637],[13173],"['Organic Strawberries', 'Original Puffins Cereal']",['Bag of Organic Bananas'],317,0.27493495229835213,23.543550236454344,110
[ 8274 19475 19505],[47205],"['Apple Honeycrisp Organic', 'Organic Marinara Pasta Sauce', 'Corn Tortillas']",['Organic Hass Avocado'],2,0.2857142857142857,43.74652731740161,110
[22032 27842 47762],[21900],"['Organic Whole String Cheese', 'Organic Whole Milk', 'Organic Avocado']",['Organic Baby Spinach'],272,0.23734729493891799,31.890003481665165,110
[35137],[47762],['Organic Whole Cashews'],['Organic Avocado'],1278,0.09614805898284683,17.650476585217717,110
[27897 47762],[13173],"['Vegan Apple Maple Breakfast Sausage', 'Organic Avocado']",['Bag of Organic Bananas'],56,0.208955223880597,17.893497241717878,110
[12569 32652 39272],[24849],"['6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS', 'Organic Large Grade AA Brown Eggs', 'Organic Blueberries']",['Banana'],1,0.14285714285714285,9.833888382125577,110
[46688],[34123],['Multigrain Tortilla Chips'],['Organic Italian Parsley Bunch'],159,0.020866141732283464,11.19744623308291,110
[8983],[21134],['Vanilla Coconut Milk Yogurt'],['Organic Strawberries'],201,0.15876777251184834,19.484151899331533,110
[21134 26937 27518],[47205],"['Organic Strawberries', 'Organic Large Green Asparagus', 'Organic Lacinato (Dinosaur) Kale']",['Organic Hass Avocado'],89,0.40454545454545454,61.94110572441182,110
[26937 27101],[21134],"['Organic Large Green Asparagus', 'Fresh Cauliflower']",['Organic Strawberries'],458,0.27116637063351096,33.2778288176807,110
[9700],[47622],['Blueberry Scones'],['Large Lemon'],54,0.046672428694900604,9.816531999790321,110
[ 9700 47622],[47205],"['Blueberry Scones', 'Large Lemon']",['Organic Hass Avocado'],9,0.16666666666666666,25.518807601817603,110
[ 4797 47622],[47205],"['Shredded Parmesan', 'Large Lemon']",['Organic Hass Avocado'],516,0.1360400738201951,20.829482819727733,110
[ 4797  9700 47205],[47622],"['Shredded Parmesan', 'Blueberry Scones', 'Organic Hass Avocado']",['Large Lemon'],1,0.25,52.58207186924723,110
[   94 30388],[21900],"['Organic Rice Vinegar', 'Organic Cucumber']",['Organic Baby Spinach'],44,0.21782178217821782,29.266553865016824,110
[ 4797 10746],[13173],"['Shredded Parmesan', 'Organic Red Bell Pepper']",['Bag of Organic Bananas'],391,0.2620643431635389,22.441399235986367,110
[31235 47205],[24849],"['Blue Corn Tortilla Chips', 'Organic Hass Avocado']",['Banana'],22,0.15172413793103448,10.44426766101613,110
[ 5118 27518],[21134],"['Organic Vanilla Soymilk', 'Organic Lacinato (Dinosaur) Kale']",['Organic Strawberries'],13,0.1368421052631579,16.793410419439557,110
[18367 48675],[22932],"['Organic Shredded Mozzarella', 'Organic Garnet Sweet Potato (Yam)']",['Organic Yellow Onion'],175,0.2184769038701623,62.76711382086402,110
[ 5132 18367],[48675],"['Organic Thompson Seedless Raisins', 'Organic Shredded Mozzarella']",['Organic Garnet Sweet Potato (Yam)'],19,0.07251908396946564,44.99478209746013,110
[40758],[41947],['Pomegranate Seeds'],['Organic Tomato Cluster'],109,0.03740562800274537,18.92984719382007,110
[21134 28598 34123],[47205],"['Organic Strawberries', 'Collard Greens', 'Organic Italian Parsley Bunch']",['Organic Hass Avocado'],37,0.3333333333333333,51.037615203635205,110
[27680],[47205],['Black Beans No Salt Added'],['Organic Hass Avocado'],1260,0.21226415094339623,32.500368172126194,110
[28598],[34123],['Collard Greens'],['Organic Italian Parsley Bunch'],799,0.07390620664138378,39.66045979059142,110
[12611 13173],[47762],"['Yellow Grape Tomatoes', 'Bag of Organic Bananas']",['Organic Avocado'],213,0.20170454545454544,37.02811470497379,110
